customer_id,customer_name,category,target_sales
450058724,BRIAN'S TRANSPORT LLC,Investment Company,
450058663,REAL ESTATE CREATIVES SOLUTIONS LLC,Independent,
600429589,ALP HOME CONSTRUCTION LLC,Regional Company,
600429590,"2517 WESLEY AVENUE, LLC",Regional Company,
600429592,"PINNACLE DATA NORTH AMERICA, LLC",Regional Company,
600429593,PRECISE MANAGEMENT LLC,RIA,
600429595,WAHC LLC,Investment Company,
600429596,"RIDESHAREUSA, LLC",Trading Platform Provider,
600429599,"D.R.DIMEGLIO & FAMILY LAWN & LANDSCAPING SVCS, LLC",Insurance Company,
600429601,"NINNI AND NONNA, LLC",Trading Platform Provider,
450057271,REBELL  ENTERTAINMENT LLC,Independent,
600429603,GENESIS OCEAN LLC,Investment Company,
600429604,"253 14TH STREET, LLC",Trading Platform Provider,
450057473,REC DJ ENTERTAINMENT LLC,Independent,
600429607,SI.MAO.HAI-220 KG LLC,RIA,
600429608,SI.MAO.HAI-5 RG LLC,Regional Company,
600429610,"ADI AMERICAN DISTRIBUTORS, LLC",RIA,
450057890,RED DOG 18 LOGISTICS CONSULTING LLC,Independent,
450057059,REIKI ESSENTIALS LLC,Independent,
600429613,"USRC MARLTON, LLC",Trading Platform Provider,
450056007,EXCLUSIVERIDESHARING LLC,Regional Company,
450056008,LOU WIRELESS LLC,Trading Platform Provider,
450058078,QUQLITY WINDOW TINTING LLC,Bank,
450056011,LAKEWOOD SHOPPING VILLAGE LLC,Regional Company,
450056012,20 LINTON LLC,RIA,
600429573,"R & E CAPITAL, LLC",Bank,
450058101,R & R TRANSPORTATION LIMO SERVICES LIMITED LIABILITY COMPANY,Bank,
450059649,RENTALS FOR DAYS LLC,Independent,
450056017,HARMONIC ENTROPY LLC,RIA,
450057763,R. MAPLE LANDSCAPING LLC,Bank,
450056022,155 WEST 30 REALTY LLC,Regional Company,
450059398,RESONANCE SOLUTIONS L.L.C.,Independent,
450056024,MIKULIK LAWN AND LANDSCAPE LLC,Regional Company,
450056026,GREATONE2 LLC,Investment Company,
450059872,R. ZAKKA SHOP INC,Bank,
450056028,LAVI PROPERTY SOLUTIONS LLC,RIA,
450056029,RAINBOW MEET LLC,Insurance Company,
450056030,PARTIES SIMPLIFIED LLC,RIA,
450058095,REYE'S TRUX CORPORATION,Independent,
450056032,SPITSHINE CLEANING LLC,Trading Platform Provider,
450059116,"RIDGE POWERSPORTS, LLC",Independent,
450056034,"CK CONVENIENCE, LLC",Insurance Company,
450056399,"WAGS WIRELESS, LLC",Investment Company,
450056400,"THOMASON, LLC",RIA,
450059287,R.SHORT CONTRACTING LLC,Bank,
450059496,RAE'S BANDS LLC,Bank,
450057366,RCC INVESTIGATIVE SERVICES LLC,Bank,
450056405,SYMMETRY HAIR LLC,Trading Platform Provider,
450056407,J E KOVACS LLC,Regional Company,
450056409,THE JALISE GROUP LLC,Insurance Company,
450056410,K NINE N MORE LLC,Investment Company,
450056411,SUNSET CONSULTING GROUP LLC,Investment Company,
450056412,10 N NEWARK LLC,Regional Company,
450056414,"MANGOP CONSULTING, LLC",Trading Platform Provider,
450056415,URBAN EARTH MOM LLC,Insurance Company,
450056416,"ACCURATE ENCLOSURES, LLC",Insurance Company,
450056418,BORN2IMPACT LLC,Investment Company,
450056673,RODEO LOGISTICS LLC,Independent,
450056420,"STERLINGPHILLY, LLC",Insurance Company,
450056301,REAGAN & EMERSON LLC,Bank,
450056422,ICON STYLE LLC,Trading Platform Provider,
450056321,REAL ESTATE EVOLUTION LLC,Bank,
450059367,ROSHAY LLC,Independent,
450056785,"PUB ZONE CONSULTING, LLC",RIA,
450056786,"ANGRY ROBOT LABS, LLC",RIA,
450057065,REGAL 73 LLC,Bank,
450056789,BCEK INFINITY CONTRACTORS LLC,Trading Platform Provider,
450059697,"ROSUSANA, LLC",Independent,
450056791,MERCY MORNING LLC,Insurance Company,
450056459,"RENAL PROSPECTIVES HB, LLC",Bank,
450056793,P&N HILLSBOROUGH DIALYSIS LLC,Trading Platform Provider,
450059185,ROYAL COAST HOME IMPROVEMENT INC,Independent,
450056795,SANDNSEASIDE308 LLC,Trading Platform Provider,
450056796,MOTION CAR SERVICES LLC,Trading Platform Provider,
450056798,332 WATER STREET ASSOCIATES LLC,Investment Company,
450056799,LIFELINE PRIMARY CARE LLC,Investment Company,
450056800,DIAMOND CUT PROPERTY MANAGEMENT LLC,Insurance Company,
450056801,"CASTLEBRIDGE PARTNERS, LLC",Investment Company,
450056802,JTBN LLC,Insurance Company,
450056803,"LOST IN THE SUPERMARKET, LLC",RIA,
450056804,MEADOWRUE LLC,Investment Company,
450058847,RTR INVESCO LLC,Independent,
450056806,"E.J.S. IMPLANT CONSULTANT, LLC",RIA,
450056547,RUNDLE BOROWSKI LAW LLC,Independent,
450056275,RUNWAY LAKEWOOD LLC,Independent,
450056809,MERAKI SPECIAL OCCASSIONS LLC,Insurance Company,
450059577,S&S REAL PROPERTY LLC,Independent,
450056811,ARMS OPEN WIDE LLC,Insurance Company,
450057159,"FRANCESCA'S HEALTHY FIT LIFE, LLC",Insurance Company,
450059271,"SA INSTALLERS, LLC",Independent,
450057161,HRK INVESTMENT GROUP LLC,Trading Platform Provider,
450057162,"RLOGAN CONSULTING, LLC",Investment Company,
450057163,PRADINETT TRANSPORTATION LLC,Regional Company,
450057164,289 GLENWOOD AVENUE LLC,Trading Platform Provider,
450057165,SANGHAMITRA LLC,Regional Company,
450057166,KEENA WEINERS LLC,Regional Company,
450057167,OAK PROPERTY MANAGEMENT LLC,RIA,
450057168,435 HICKORY ST LLC,Insurance Company,
450057169,"KO'OLAU SOLUTIONS, LLC",Investment Company,
450057417,SAFE HARBOR CHRISTIAN COUNSELING OF NJ LLC,Independent,
450057171,"MICROTOIS, LLC",Regional Company,
450057172,LOCKED ON GAME CAMERA SECURITY BOX LLC,Insurance Company,
450057174,CREATIVE DESIGN GROUP LLC,Insurance Company,
101040286,SALDANA CARPENTER & PAINTER INC,Independent,
450057178,"THE RUA GROUP, LLC",Regional Company,
450057332,SALSA LATINA OF METUCHEN LLC,Independent,
450056790,SANDNSEASIDE304 LLC,Independent,
450057181,GATE QUEST LLC,Insurance Company,
450059538,RENOVATIONS &  CONSTRUCTION MANAGEMENT LLC,Bank,
450057184,URBAN LIFT LLC,Insurance Company,
450057185,MEMORY ENTERPRISES LLC,Regional Company,
450057595,BARKS ON BAY LLC,Investment Company,
450057596,CHRISTINE M. ECK LLC,Insurance Company,
450057597,THE CUPPING SPA LLC,Trading Platform Provider,
450058384,REVELATOR TRANSPORT LLC,Bank,
450056367,SCJ DEMOLITION LLC,Independent,
600429410,"NEW MILLENIUM BUSINESS SOLUTIONS, LLC",Insurance Company,
600429411,"BRUCE GRACI CONTRACTING, LLC",Insurance Company,
600429414,"MCGUIRE SMURF HOUSE, LLC",RIA,
600429415,TOORAK CAPITAL LLC,Regional Company,
600429416,FRANKLIN ARMS LLC,Investment Company,
600429417,"167 WESTCOTT, LLC",Trading Platform Provider,
600429418,BERGEN FLEX OPPTY LLC,Regional Company,
600429419,"N & R GROUP, LLC",Regional Company,
600429421,510R LINCOLN PARK LLC,Insurance Company,
450058090,SEGULAH LLC,Independent,
600429423,"BUTCHER BLOCK FOODS, LLC",RIA,
600429424,"MAPFIT, LLC",RIA,
450057784,RHINO COMMUNICATIONS INC.,Bank,
600429427,"AKE GROUP, LLC",Investment Company,
450059249,SER ENTERPRISES INC,Independent,
600429429,"JDI GROUP, LLC",RIA,
450058237,SEVEN STAR TRANSPORTATION LLC,Independent,
600429458,"WATERVIEW 4000, LLC",RIA,
600429459,DELTA3 BENEFITS LLC,Investment Company,
600429460,JOHN M. MURRAY DMD LLC,Trading Platform Provider,
450056043,RICARDO M TAPIA - SKK L.L.C.,Bank,
450058840,SEVENCS SHORE SERVICES LLC,Independent,
600429463,"ISHRED4U, LLC",Regional Company,
600429465,316-322 SOUTH ORANGE HOLDINGS LLC,Trading Platform Provider,
600429280,RISE BASEBALL INSTRUCTION LLC,Bank,
600429468,"CENTRO BUENA SALUD, L.L.C.",RIA,
600429469,FIRST ACCESS REAL ESTATE LLC,Investment Company,
450059117,RL5 ASBURY LLC,Bank,
450059034,SHAVED HAWAIIAN ICE LLC,Independent,
600429472,G M SOUND L.L.C.,Insurance Company,
600429473,"RIMINI PROPERTIES, LLC",Regional Company,
600429474,"J & K, LLC",Trading Platform Provider,
600429475,"AC RENAISSANCE HOLDINGS I, LLC",Insurance Company,
600429476,GRIFFIN DEVELOPMENT LLC,Insurance Company,
450056828,RM LANDSCAPING SERVICES LLC,Bank,
600429478,"D&B HOMES, LLC",RIA,
450058360,ICE CREAM LAND LLC,Trading Platform Provider,
450058361,TECH DOORS AND WINDOWS LLC,Trading Platform Provider,
450058435,SHINE MEDIA INC.,Independent,
450058364,COOPERATIVA DE UNION FAMILIAR LLC,Insurance Company,
450058365,JACK PAINTING LLC,Investment Company,
450058366,BAR MODE LLC,Investment Company,
450058367,ON LOCK SECURITY LLC,Investment Company,
450058863,ROBERT & YELDA DUGAN LLC,Bank,
450058369,GOLD TOUCH CLEANING LLC,Insurance Company,
450058370,MR. QUICK MOBILE TRUCK & TRAILER REPAIR LLC,Regional Company,
450056528,SHOP CITY DREAMS LLC,Independent,
600429481,"SANDY & FRANK GRIPPO, LLC",Insurance Company,
450057768,SHORE HOME IMPROVEMENTS CM LLC,Independent,
600429483,46 ANN ST LLC,RIA,
600429484,"16 BAYSIDE, LLC",Trading Platform Provider,
450059843,ROCKOUT 13 PRODUCTIONS LLC,Bank,
600429488,ROBERT ANTHONY ASSOCIATES LLC,Regional Company,
600429490,"PHILOGOS, LLC",Insurance Company,
450058023,SHORE HOME PHYSICAL THERAPY LLC,Independent,
600429542,"RONDEVOO, LLC",Bank,
450059460,ROQS CONSULTING LLC,Bank,
450058727,AR 810 LLC,Trading Platform Provider,
450058728,SUCHONA KOTHACHITRA LLC,Investment Company,
600429533,"MICAJO REALTY, LLC",Insurance Company,
600429534,"SEBANT REALTY ASSOCIATES, LLC",Insurance Company,
600429536,"FGC AT GRASSELLI ROAD, L.L.C.",Trading Platform Provider,
450058193,SHREE RANG LAUNDRY LLC,Independent,
450056354,ROSARIO CAB SERVICE LIMITED LIABILITY COMPANY,Bank,
600429539,"FRANKLIN 190, LLC",Investment Company,
450058221,SILK CITY APARTMENTS LLC,Independent,
450057863,RS DIVISION OF SYSTEMS INC.,Bank,
101040284,RT. 46 EMPIRE CORP.,Bank,
600429544,"SHANTISEAT, LLC",RIA,
600429545,"P. ROSSER SOLUTIONS, LLC",Trading Platform Provider,
600429546,"SKID ROW, LLC",Insurance Company,
600429548,KIN INVESTMENT PROPERTIES AND HOME SOLUTION LLC,Regional Company,
450057471,SINK 'R SWIM MENS' SHOP LLC,Independent,
600429552,"261 SUYDAM STREET, LLC",Investment Company,
450057567,SJ HOME BUYERS LLC,Independent,
600429617,FRATELLI & COMPANY L.L.C.,Regional Company,
450059623,SKKYVERSE INC,Independent,
600429619,"25 MELROSE LANE, LLC",Trading Platform Provider,
600429620,"21 ORCHARD STREET, LLC",Regional Company,
600429621,"JR SPIRITS INVESTORS, LLC",Regional Company,
450059055,KLASSICAL KUTZ LLC,Investment Company,
450056037,CENTRAL SUMMIT HOLDING LLC,Trading Platform Provider,
450057439,S & B AUTO SERVICES LLC,Bank,
450056137,SKYLINE GROUP NJ LLC,Independent,
450056040,1031 ESI EAT III LLC,Trading Platform Provider,
450056041,LEAH INVESTMENT LLC,Insurance Company,
450056042,"FAIRWAY PROFESSIONAL SERVICES, LLC",Investment Company,
450059120,S & J TRUCK SERVICES LLC,Bank,
450056044,J.E.M. TRUCKING LLC,Insurance Company,
450056045,PARKWAY GROUP LLC,RIA,
450056046,AIRPORT 999 LLC,Regional Company,
450056047,168 HARPER AVENUE LLC,RIA,
450056048,"DCD LANDSCAPING, LLC",Trading Platform Provider,
450056049,AGA  MANAGEMENT LLC,Investment Company,
450056050,TWO DUDES JERKY LLC,Investment Company,
450056051,DMD HAULING LLC,Investment Company,
450056052,TRR REFERRAL LLC,Investment Company,
450056053,SAND HILL RECORDS LLC,Investment Company,
450056054,CODA JEANS LLC,Investment Company,
450056374,S&D LANDSCAPING AND RUBBISH REMOVAL L.L.C.,Bank,
450056978,"SMALL ON THE GO SERVICES, LLC",Independent,
450056058,S P TRANSPORTATION LLC,Investment Company,
450056059,"MULTI- CONCEPTS, LLC",Investment Company,
450056060,GREEN VIEW SERVICES LLC,RIA,
450056061,"ELO CONSULTING, LLC",RIA,
450056424,SAVIVAR LLC,Insurance Company,
450056425,OCEAN BREEZE SEAFOOD LLC,Insurance Company,
450056426,DOWNBEACH DEVELOPMENT LLC,Insurance Company,
450056427,"HEXELUS, LLC",RIA,
450056428,AK 709 HOLDING GROUP LLC,RIA,
450058740,"S&N CREATIVE SOLUTIONS, LLC",Bank,
450056430,ESQUIRE VIP CONSULTANTS LLC,Insurance Company,
450056431,"KREATIVVV KOLLEKTIONZ, LLC",Insurance Company,
450056433,CEIBA DRYWALL LLC,RIA,
450056434,8410 THIRD AVENUE LLC,Regional Company,
450056435,"KTMKA, LLC",Insurance Company,
450056436,BLANQUITA RESTAURANT L.L.C.,Trading Platform Provider,
450056437,INTERIORS BY REVIVE LLC,Trading Platform Provider,
450056438,EKE ART LLC,Investment Company,
450056439,KADRA KITCHENWARE LLC,RIA,
450056440,YELI TRUCKING LLC,RIA,
450056441,20 FLORENCE AVE LLC,Insurance Company,
450056442,MCKITTRICK REAL ESTATE LLC,Trading Platform Provider,
450058611,SACRED TOUCH HEALING & WELLNESS LLC,Bank,
450056444,DAY OFF LOGISTICS LLC,Investment Company,
450057051,SAENZ CONSULTING LLC,Bank,
450056446,"BT SAS SOLUTIONS, LLC",Insurance Company,
450058498,SMS CLINTON LLC,Independent,
450056448,PINE LAKE LANDINGS NJ LLC,Trading Platform Provider,
450057270,SAN BENEDETTO LLC,Bank,
450056451,"CARLUCCI CONSULTING, LLC",Investment Company,
450057642,SOCIAL GUIDE LLC,Independent,
450056813,"408-412 FAIRFIELD ROAD, L.L.C.",Trading Platform Provider,
450056814,MILNER PARK HOMES LLC,Insurance Company,
450056815,PACIFIC IMPEX LLC,Insurance Company,
450056816,"AMOROSO-ASHBY, LLC",Trading Platform Provider,
450056817,GOLD CUP ASSET MANAGEMENT LLC,Investment Company,
450056818,"KATCHA KID NORTHEAST, LLC",Insurance Company,
450056819,MEGATEL MOBILE LLC,Regional Company,
450056820,"LITTLE PINE ACUPUNCTURE & HERBS, LLC",Trading Platform Provider,
450056821,"MATT HEASLEY PHOTOGRAPHY, LLC",Investment Company,
450056601,SAN MIGUEL CONTRACTING LLC,Bank,
450056823,MDEIMJ LLC,Regional Company,
450057099,SANCHEZ RIVAS LLC,Bank,
450056825,"K2U HOME REMODELING, LLC",Regional Company,
450056826,HAZE PROPERTIES LLC,Investment Company,
450057229,SOLARIND LIMITED LIABILITY COMPANY,Independent,
450056536,SANTIAGO  68 LLC,Bank,
450056829,"LOUALMAA PERSONALIZED EVENTS, LLC",Investment Company,
450056830,"VICTORY CONSTRUCTION MANAGEMENT, LLC",Trading Platform Provider,
450059769,"SANTOS & DOS SANTOS, LLC",Bank,
450056832,HSW TRADING LLC,Insurance Company,
450056833,SHORECADE LLC,Trading Platform Provider,
450056834,NAUTI-GIRL EMBROIDERY LLC,Insurance Company,
450056835,309 EAST 9TH LLC,Trading Platform Provider,
450056836,S AND D PAINTING LLC,Trading Platform Provider,
450056837,MRVN ARCHITECTURE LLC,Insurance Company,
450056912,SOLOMON MARKETING LLC,Independent,
450056839,WISER COACHING LLC,Investment Company,
450056840,ZIONANGEL BEAUTY PRODUCTS LLC,RIA,
450057186,BRICKLAYER AND MASON CONSTRUCTION LLC,Insurance Company,
450057187,"KISMAT KONNECT, LLC",Insurance Company,
450059286,SCHWEN MAKERS LLC,Bank,
450057189,R J M COLLECTIONS LLC,Trading Platform Provider,
450057190,"MEDIAWIZE, LLC",RIA,
450057191,EXHIBIT Q STUDIO LLC,RIA,
450057192,"CPM & LOGISTIC, LLC",Insurance Company,
450057193,ALLISON K NEARY & ASSOCIATES LLC,Trading Platform Provider,
450057194,GUYANESE EXCLUSIVE LLC,Insurance Company,
450056379,SOMANYSTYLEZ ENTERTAINMENT LLC,Independent,
450058386,"SECURITY RENT-A-FENCE, LLC",Bank,
450057197,PREMIER ASSET MANAGEMENT LLC,Trading Platform Provider,
450057198,JOHN JAY TRUCKING LLC,Investment Company,
450057199,O & M TRANSPORT LLC,RIA,
450057200,AMARAVATHI LLC,Investment Company,
450057201,TRADING GROUP LLC,RIA,
450056082,SHADE EXPRESS LIMITED LIABILITY COMPANY,Bank,
450057519,SONGS FOR SUCCESS LLC,Independent,
450057205,PRODVERSION LLC,Trading Platform Provider,
450057206,JRCC ELITE LLC,Trading Platform Provider,
450057207,BRWNBOX LLC,RIA,
450057208,LIFEINCAPEMAY LLC,Insurance Company,
450057209,KMW GLOBAL LOGISTICS LLC,Trading Platform Provider,
450057210,WARRIOR JM TRANSPORT LLC,Trading Platform Provider,
450058083,SHAKKA BOWLS LLC,Bank,
450059412,SOO WAVEY LLC,Independent,
600429434,"GREATER GOODS, LLC",Regional Company,
600429437,SHREE PADMANABH LLC,RIA,
600429439,"PROFESSIONAL OCCUPATIONAL & PHYSICAL THERAPY, LLC",Trading Platform Provider,
600429441,"NEW LEVEL REALTY, LLC",Trading Platform Provider,
450059121,SOURCE TO SOURCE LLC,Independent,
600429444,"NEW BRUNSWICK JERSEY URBAN RENEWAL PHARMACY, LLC",Investment Company,
600429445,"NEW BRUNSWICK JERSEY URBAN RENEWAL RETAIL, LLC",Insurance Company,
450057958,MOH CAPITAL 17 LLC,Insurance Company,
450057959,MOH CAPITAL 18 LLC,Trading Platform Provider,
450057960,TURKOI LLC,Insurance Company,
450059387,SIGMA CONSULTING LLC,Bank,
450057962,MOH CAPITAL 20 LLC,Trading Platform Provider,
450057963,MOH CAPITAL 21 LLC,Investment Company,
450057964,MOH CAPITAL 22 LLC,RIA,
450057965,MOH CAPITAL 23 LLC,Investment Company,
450057966,MOH CAPITAL 24 LLC,Regional Company,
450057967,MOH CAPITAL 25 LLC,RIA,
450057968,PJR  AUTOMOTIVE &PERFORMANCE L.L.C.,Insurance Company,
450056276,SPECTRASPRAYGLOBAL LLC,Independent,
450057979,"SK & J'S SERVICES, LLC",Bank,
450057518,SKY HIGH TRUCKING LLC,Bank,
450057972,MOH CAPITAL 29 LLC,RIA,
450057973,MOH CAPITAL 30 LLC,Investment Company,
450057974,ANS GLOBAL LLC,Investment Company,
450057873,SPRINGFIELD REDEVELOPMENT COALITION INC.,Independent,
450057976,"AMCARERX, LLC",Insurance Company,
450057977,"DREAM BABY SLEEP, LLC",Insurance Company,
450057978,"CLAIRE DE CLUTTER, LLC",Insurance Company,
450059119,SLAPHAPPY LLC,Bank,
450057980,"UNLEASH YOUR LIFE COACHING, LLC",Trading Platform Provider,
450058692,SLED DOG MUSIC GROUP LLC,Bank,
600429499,"BAZ PROMOTIONS, LLC",Insurance Company,
600429500,256 KAMENA STREET LLC,Investment Company,
600429588,"STARKS ENTERPRISE, LLC",Independent,
600429502,"T. GANGI, LLC",Insurance Company,
600429503,"MKW MINISTRY, LLC",Investment Company,
600429505,KAUL & SONS LLC,Trading Platform Provider,
600429506,"OVERALL SPECIALIST FILMS, LLC",Insurance Company,
600429507,1-7 TILLINGHAST NJ LLC,Regional Company,
450056191,SLSCAL LLC,Bank,
600429510,302 OSBOURNE NJ LLC,Insurance Company,
450056299,SMALLUMB LLC,Bank,
450056622,SOLID FUTURE LLC,Bank,
600429299,SOLID ROCK 2301 LLC,Bank,
600429523,RD/FOXBOROUGH 18 ASSOCIATES LLC,Investment Company,
600429524,180 NOE AVENUE LLC,Trading Platform Provider,
600429525,NEW CHINA BUFFET USA LLC,Regional Company,
450059108,"SOMERSET CLEANERS, LLC",Bank,
600429298,"SPM-II, LLC",Bank,
450059566,STEPHANIE'S TOO LLC,Independent,
600429556,"51 LOCUST STREET, LLC",Trading Platform Provider,
600429557,PH SPECIALTIES LLC,Investment Company,
600429442,"STERLING SOMERVILLE URBAN RENEWAL COMPANY, LLC",Independent,
450059228,SALT VENTURES LLC,Investment Company,
450059230,"SUPREME STAFFING SOLUTIONS, LLC",RIA,
450059231,SHEILAS FINE TOUCH BEAUTY SALON UNISEX LLC,Insurance Company,
450059233,RGM INNOVATIONS LLC,RIA,
450059234,ARMENANTE & ASSOCIATES LLC,Regional Company,
450056810,STONE CREEK PARTNERS LLC,Independent,
450059236,2K VENTURE LLC,Investment Company,
450059238,ENZO FINDS LLC,RIA,
450056756,STONE MEADOWS LLC,Independent,
450059240,GRTKD II LLC,Trading Platform Provider,
450056025,"STP AMERICA RESEARCH, CORP",Independent,
450059242,R & Q TRANSPORTATION LLC,Insurance Company,
450059243,BLUE DAHLIA MASSAGE LLC,Regional Company,
450059245,KUSER DENTAL LLC,Insurance Company,
450058298,SSK TRADING CORPORATION,Bank,
450059248,C&S CONSIGNMENT LLC,Regional Company,
600429560,"TRACEY R. DOYLE, MSPT LLC",Investment Company,
600429563,"ERITAS, LLC",Regional Company,
450059219,STALLION AUTO GROUP INCORPORATED,Bank,
600429566,NORTHSTAR LLC,Insurance Company,
600429567,BRINGIN LLC,Regional Company,
600429568,"410 BROADWAY 2016, LLC",Regional Company,
600429570,"CASA MIA REALTY, LLC",Investment Company,
600429571,EXECUTIVE ELITE LLC,RIA,
450058729,DEAD SEA TREASURES LLC,Investment Company,
450056602,STANCH'S PROPERTY SERVICES LLC,Bank,
450058731,"MOTHER II SON PUBLISHING, LLC",RIA,
450056605,STR & SL CORP,Independent,
450058733,"BRIDGETT MEDIA, LLC",Trading Platform Provider,
450058734,"POWELL STAFFING GROUP, LLC",Investment Company,
450057335,STRATHEARN CONSULTING LLC,Independent,
450058736,"HOLT MENTORING & EDUCATION SERVICES, LLC",Trading Platform Provider,
450058737,"IPADELECTRONICS, LLC",Regional Company,
450058738,"101 STATE OF FITNESS, LLC",Regional Company,
450058739,"VIDA CIMMARONA, LLC",Insurance Company,
450059142,STONELEIGH CONSULTING INC.,Bank,
450058741,"FITZ UR DREAMS TRAVEL, LLC",Regional Company,
450058502,STUDENT ATHLETE FACTORY LLC,Bank,
450056499,STUART ROSS DESIGNS L.L.C.,Independent,
450057273,SUCUPIRA DELIVERY LLC,Bank,
450059060,"ADMIN CONSULTING, LLC",RIA,
450059061,"FIONA DUVAL, LLC",Trading Platform Provider,
450057359,SULLIVAN CARPENTRY LLC,Bank,
450059063,E.B.J EXPRESS LLC,Trading Platform Provider,
450059064,"DRM RELIABLE CLEANING SERVICES, LLC",Regional Company,
450059065,"5BOROTOURS, LLC",RIA,
450059647,"STYLED STRONG FITNESS WEAR, LLC",Independent,
450056066,SUNRISE ANDOVER LLC,Independent,
450059070,SAO CONSTRUCTION SERVICES LLC,Investment Company,
450059071,DRIVEN TAXI SERVICE LLC,Investment Company,
450059072,233 ELWOOD AVENUE LLC,RIA,
450059073,"CPJ CONSTRUCTORS, LLC",Insurance Company,
450059652,"SUNWOLF SOLAR, LLC",Independent,
450056308,SUPERIOR HOME & OFFICE CLEANING SERVICES L.L.C.,Independent,
450058299,SUPERTRANS LLC,Independent,
450059077,COOKE'S BOAT DETAILING LLC,Insurance Company,
450058578,SWAN INVESTMENT GROUP LLC,Independent,
450059079,BLISSFUL NUPTIALS LLC,Trading Platform Provider,
450059080,BARBARA FARRELL LLC,RIA,
450059081,G&S CAR & TAXI SERVICE LLC,Investment Company,
450056488,SWATCH FUEL TRANSPORT INC,Independent,
450059084,OCEAN SUN FOOD LLC,Trading Platform Provider,
450059146,CASSANDRA HESTER LP,Regional Company,
450056946,SWEDE VENTURES LLC,Independent,
450055967,"SYBCOM GROUP, LLC",Independent,
450058248,INTERLAND CAPITAL LP,RIA,
600429315,"FAIR RATE LEGAL FUNDING PARTNERSHIP, LP",Insurance Company,
450057568,DAMOCLES CAPITAL LP,RIA,
600429514,"GLICKSMAN ASSOCIATES, L.P.",RIA,
450056892,PONER MATTHEWS HOME IMPROVEMENT LLP,Investment Company,
450057260,AMERICAN FOOD SERVICES & EQUIPMENT LIMITED LIABILITY PARTNERSHIP,Insurance Company,
450058597,SUMMER AVE GROUP LLC,Bank,
450059149,ALPINE SERVICES LLP,Investment Company,
450057844,SUMMIT GYPSUM SUPPLY LLC,Bank,
450057696,VYLENA LLP,Regional Company,
450057716,GOLD STANDARD INVESTIGATIVE SERVICES LLP,Insurance Company,
450058107,BRIDES AND GUIDES LLP,Insurance Company,
450056221,MMA DOGS LLP,Regional Company,
450058541,MAXX BLENDZ LLP,RIA,
450058901,PHOENIX PROPERTY MAINTENANCE SOLUTION LIMITED LIABILITY PARTNERSHIP,Investment Company,
450056658,JUST A BAG LIMITED LIABILITY PARTNERSHIP,Investment Company,
450058585,THREE DEE ADVISORS LLP,Trading Platform Provider,
450056727,AL & JEL PROPERTIES LLP,Regional Company,
450057665,SYNSAE GROUP LLC,Independent,
450057540,LA TIENDA LATINA LLP,Investment Company,
450059043,KC SEALCOATING LIMITED LIABILITY PARTNERSHIP,Insurance Company,
450058011,T L SERVICES LLC,Independent,
450057562,CERTIFIED HOME INVESTORS LLP,Investment Company,
600429319,"SUMMIT PERFORMANCE, LLC",Bank,
450057173,PIE KING NJ LIMITED LIABILITY PARTNERSHIP,RIA,
600429493,OFFICIAL TOWING AND AUTO REPAIR LLP,Investment Company,
450059603,ONE EIGHTY CENTENNIAL LIMITED LIABILITY PARTNERSHIP,Regional Company,
450059607,MY GLOBAL APP LLP,RIA,
450059609,FADED BLUE STUDIOS LLP,RIA,
450059263,RAMIREZ BROTHERS LANDSCAPING AND CONSTRUCTION LIMITED LIABILITY PARTNERSHIP,Trading Platform Provider,
450059414,MORALES WHOLESALE GROUP LIMITED LIABILITY PARTNERSHIP,Regional Company,
450059858,CAPPELLA LLP,Insurance Company,
450058157,SUPREME CUSTOM BUILDERS LLC,Bank,
450056573,SMALLBIZPAYROLL PROFESSIONAL ASSOCIATION,Regional Company,
450056553,TAQUERIA Y RESTAURANT SAN JOSE LLC,Independent,
450056632,CHA & DEL ENTERTAINMENT PROFESSIONAL CORPORATION,RIA,
450057769,TRINITY REHAB SOMERSET PC,Insurance Company,
450058542,HONEST ARCHITECTURE PA,RIA,
450057460,ESPOSITO VETERINARY PROFESSIONAL ASSOCIATION,Investment Company,
450058982,"AIMEE SALAPKA, CCC-SLP, PC",Trading Platform Provider,
600429565,SUPREME LOGISTICS USA LLC,Bank,
450057877,TRUTHXTENSIONZ PROFESSIONAL CORPORATION,Insurance Company,
450058010,SUSAN'S SHORE PAWS LLC,Bank,
101040247,"JONATHAN H. FEDER, DMD, PC",Investment Company,
101040197,SIGHTRITE MEDICAL P.C.,RIA,
450059289,GA CONTRACTOR PROFESSIONAL CORPORATION,Trading Platform Provider,
600429605,"TBT & COMPANY, LLC",Independent,
450056070,"MBOCKPM, INC.",Regional Company,
450059580,TEAM ENTERPRISE CORP,Independent,
450056089,HUNAN GARDEN GOURMET INC.,Regional Company,
450057556,TELSORA LLC,Independent,
450056464,CONSTRUCCIONES TORRES CORP,RIA,
450056473,BURGER CASTEL NORTH AMERICA CORPORATION,Insurance Company,
450059436,TETER PROPERTIES LLC,Independent,
450056478,"AROXX CONSULTING, INC.",Investment Company,
450056846,US TANK PROFESSIONALS INC,Insurance Company,
450056849,US DRY CLEANERS INC,Investment Company,
450058711,SWEET TEE'S CATERING LLC,Bank,
450057220,CINNAMINSON SOCCER ACADEMY INC.,Regional Company,
450057227,PAMCAKESYUMYUM INC,RIA,
450057609,"VIRTUOSIC MIND, INC.",RIA,
