txn_id,txn_date,contact_id,ticker,touch_type
423010769,1/8/2016,383192641,SWPPX,Visit
423010770,10/14/2015,392431639,VSEQX,Call
423010771,10/11/2015,341501392,VSMGX,Email
423010772,1/24/2016,130306612,PIMIX,Email
423010773,3/2/2015,118557776,MDDVX,Visit
423010774,4/1/2015,355250743,FSEVX,Web Visit
423010775,12/27/2015,918966324,GAUCX,Email
423010776,1/29/2016,968274006,FSMVX,Web Visit
423010777,4/9/2015,432231655,VCVLX,Visit
423010778,3/25/2016,306231207,VHCOX,Web Visit
423010779,7/18/2015,187922570,ARTIX,Call
423010780,12/15/2015,419284529,FSRPX,Visit
423010781,5/12/2015,444136242,PTTRX,Visit
423010782,11/6/2015,926529710,RERCX,Email
423010783,8/6/2015,211675647,VSCGX,Web Visit
423010784,6/18/2015,300509493,FMILX,Email
423010785,3/16/2015,166617522,PRDGX,Call
423010786,11/2/2015,122342488,FFFGX,Visit
423010787,3/8/2016,827942827,GFACX,Web Visit
423010788,7/4/2015,389639358,FFFEX,Web Visit
423010789,11/10/2015,557570151,TOLLX,Visit
423010790,11/7/2015,117383509,TRRHX,Email
423010791,8/1/2015,951939983,STFGX,Email
423010792,8/25/2015,478941786,LDLAX,Visit
423010793,6/5/2015,342525718,ACSTX,Call
423010794,2/1/2015,352108856,FASIX,Call
423010795,7/17/2015,491986668,FKUTX,Email
423010796,11/30/2015,461572744,VDAIX,Web Visit
423010797,1/18/2015,530959075,SEQUX,Web Visit
423010798,4/19/2015,451146755,FLPSX,Web Visit
423010799,5/23/2015,404551672,SWPPX,Call
423010800,9/4/2015,349639921,FTBFX,Email
423010801,2/20/2015,840300590,FDCAX,Call
423010802,7/14/2015,769532842,LEXCX,Email
423010803,11/15/2015,312456060,VFSTX,Visit
423010804,2/10/2015,429386848,VIEIX,Call
423010805,7/3/2015,280934598,FSDAX,Web Visit
423010806,12/25/2015,452393116,MALOX,Call
423010807,7/11/2015,119992080,THOPX,Web Visit
423010808,6/29/2015,901309328,VWNAX,Web Visit
423010809,1/22/2016,239157348,FDFAX,Email
423010810,1/16/2015,174497967,TGBAX,Email
423010811,4/29/2015,702414107,FSTVX,Web Visit
423010812,3/19/2016,441611489,VITPX,Visit
423010813,3/3/2016,965251415,VPCCX,Call
423010814,4/20/2015,153136465,VFORX,Email
423010815,2/1/2016,178494101,FFFEX,Email
423010816,1/18/2015,498746562,PRNHX,Web Visit
423010817,1/26/2016,463947607,PRBLX,Web Visit
423010818,3/26/2016,147828891,GLRBX,Email
423010819,3/17/2015,418539471,PRFDX,Call
423010820,6/29/2015,402361947,VDAIX,Web Visit
423010821,4/3/2015,108822269,VGPMX,Web Visit
423010822,3/23/2015,455286696,JATTX,Email
423010823,4/2/2015,673529761,VEIPX,Call
423010824,6/25/2015,795579918,MFLDX,Call
423010825,2/21/2015,205027468,USAIX,Visit
423010826,2/7/2015,100620888,VBIIX,Email
423010827,2/23/2016,187273506,FMCSX,Call
423010828,11/22/2015,131258403,NHMAX,Email
423010829,8/19/2015,745707391,YACKX,Email
423010830,7/28/2015,900926376,SGIIX,Visit
423010831,6/5/2015,175825802,MMUFX,Web Visit
423010832,7/21/2015,135830893,VBTIX,Web Visit
423010833,9/7/2015,694792908,OGBCX,Visit
423010834,3/21/2015,493225682,TRBCX,Web Visit
423010835,8/19/2015,378669545,FGMNX,Web Visit
423010836,1/16/2015,776091348,KAUFX,Web Visit
423010837,9/22/2015,290911677,VSEQX,Visit
423010838,1/31/2016,417210391,VBIIX,Visit
423010839,10/25/2015,577310570,VSIAX,Email
423010840,1/7/2016,114036642,JNBCX,Call
423010841,8/10/2015,918966324,HSCSX,Call
423010842,9/17/2015,964389479,PRESX,Visit
423010843,3/28/2016,555046219,VDIGX,Visit
423010844,3/2/2015,931301303,FSMVX,Visit
423010845,6/23/2015,247616113,FFFFX,Web Visit
423010846,3/25/2015,231143641,PGRWX,Call
423010847,5/7/2015,536915817,FSUTX,Web Visit
423010848,1/19/2015,106243799,OAKLX,Call
423010849,12/13/2015,262939894,FDFFX,Call
423010850,1/30/2016,130373841,VWILX,Web Visit
423010851,1/19/2015,118781020,VIEIX,Call
423010852,2/13/2015,901477510,FBIOX,Visit
423010853,3/28/2016,185908604,PRGTX,Visit
423010854,7/24/2015,142780123,USSPX,Email
423010855,2/9/2016,698558299,OAKLX,Email
423010856,9/12/2015,432973265,VEURX,Email
423010857,2/12/2016,926083641,USATX,Web Visit
423010858,2/21/2015,104513189,GENIX,Web Visit
423010859,7/28/2015,701501224,VSGAX,Email
423010860,8/1/2015,415229828,VWEHX,Email
423010861,4/27/2015,771395141,PAAIX,Visit
423010862,9/12/2015,791865463,AKREX,Call
423010863,9/6/2015,958289892,VIGIX,Visit
423010864,7/12/2015,101917974,CSRSX,Email
423010865,8/9/2015,114265416,FKTIX,Visit
423010866,8/16/2015,951427356,VGTSX,Email
423010867,10/20/2015,295672098,FKUTX,Email
423010868,9/17/2015,128730735,OAKBX,Call
423010869,1/29/2016,496436955,VBTIX,Web Visit
423010870,8/7/2015,689913928,MCLOX,Visit
423010871,11/3/2015,676424024,VWEAX,Email
423010872,10/7/2015,188643938,VMCPX,Visit
423010873,8/29/2015,132529713,LZEMX,Email
423010874,7/6/2015,175084535,FPHAX,Call
423010875,6/5/2015,189977454,FSMVX,Visit
423010876,10/15/2015,367173001,LEXCX,Email
423010877,7/19/2015,442534379,GAUCX,Visit
423010878,7/23/2015,327707802,OAKLX,Call
423010879,12/4/2015,453650126,VFIFX,Web Visit
423010880,2/23/2016,249763293,FSENX,Call
423010881,10/25/2015,478542905,PRIDX,Visit
423010882,5/18/2015,588765438,GABUX,Call
423010883,4/18/2015,317187368,FGCKX,Web Visit
423010884,1/22/2016,273572964,PTTRX,Web Visit
423010885,3/25/2015,454629683,VGHAX,Call
423010886,12/23/2015,481001446,TWEIX,Web Visit
423010887,2/8/2015,290145462,VWITX,Call
423010888,3/3/2016,509217973,VGHCX,Visit
423010889,5/23/2015,141309706,DODGX,Call
423010890,1/26/2015,114271264,CSRSX,Web Visit
423010891,10/18/2015,981113042,TPINX,Call
423010892,1/27/2015,140788480,FSAGX,Visit
423010893,11/8/2015,163856727,TRRKX,Web Visit
423010894,4/1/2015,705568587,VWUSX,Email
423010895,12/21/2015,188995015,VINEX,Visit
423010896,1/14/2016,820739590,PGRWX,Email
423010897,9/15/2015,428164454,VISGX,Call
423010898,5/15/2015,198074254,VIIIX,Visit
423010899,1/29/2016,413560392,FSEMX,Email
423010900,3/20/2016,105037282,VTINX,Email
423010901,2/16/2016,410466169,RPSIX,Call
423010902,10/17/2015,173369822,VBTLX,Call
423010903,2/6/2015,307046302,FPHAX,Visit
423010904,11/16/2015,720447553,FFFEX,Email
423010905,3/13/2015,229411434,VFORX,Visit
423010906,7/9/2015,950864065,FDFAX,Email
423010907,5/18/2015,109685972,VTMSX,Visit
423010908,7/28/2015,664531164,VBIAX,Visit
423010909,1/14/2016,336099257,GLRBX,Email
423010910,1/10/2015,289387171,FGRIX,Call
423010911,2/12/2016,264349377,POSKX,Email
423010912,11/27/2015,639093352,FLCSX,Call
423010913,6/17/2015,401036725,WASAX,Web Visit
423010914,1/7/2015,664519902,VCAIX,Visit
423010915,3/24/2016,211000341,ANWPX,Call
423010916,4/1/2015,205212106,MAGWX,Visit
423010917,2/26/2016,426135376,CWGIX,Web Visit
423010918,7/16/2015,988882963,FDIVX,Email
423010919,4/7/2015,532304453,PNOPX,Web Visit
423010920,4/10/2015,113433155,VUSTX,Call
423010921,12/21/2015,200760740,FLPSX,Call
423010922,2/28/2015,110103124,GWPAX,Email
423010923,5/15/2015,405213356,ODVYX,Visit
423010924,11/14/2015,472214282,VHCOX,Visit
423010925,7/7/2015,105943673,MADVX,Call
423010926,5/12/2015,110374820,ODVYX,Email
423010927,4/13/2015,286000470,VSCGX,Call
423010928,2/9/2016,302625145,VEIEX,Call
423010929,1/29/2016,117756378,FTBFX,Email
423010930,10/3/2015,794571149,TRMCX,Email
423010931,1/16/2016,107291950,FPACX,Web Visit
423010932,3/18/2015,331080048,CSRSX,Call
423010933,10/8/2015,839759260,VTMFX,Email
423010934,11/3/2015,492200858,VGHCX,Visit
423010935,6/28/2015,276901595,PRASX,Email
423010936,11/7/2015,388222798,FSICX,Web Visit
423010937,6/21/2015,763110596,USAUX,Web Visit
423010938,11/27/2015,141375636,VUSTX,Web Visit
423010939,9/17/2015,168945771,FGMNX,Call
423010940,1/30/2016,432790749,VHDYX,Visit
423010941,9/14/2015,238541573,VFIFX,Web Visit
423010942,12/31/2015,219637623,PRLAX,Web Visit
423010943,12/9/2015,151798661,VFFVX,Email
423010944,4/28/2015,142109011,PRSCX,Email
423010945,12/24/2015,502004828,VGELX,Call
423010946,6/15/2015,401324437,PRFHX,Call
423010947,11/1/2015,877412117,FDESX,Web Visit
423010948,11/6/2015,281458814,FGCKX,Visit
423010949,6/25/2015,715237204,ODVYX,Visit
423010950,7/18/2015,976081999,FLATX,Call
423010951,3/21/2015,527456513,USIBX,Call
423010952,11/25/2015,121598891,JANDX,Visit
423010953,11/24/2015,201254090,VGSIX,Email
423010954,10/5/2015,442939039,VEXMX,Call
423010955,2/27/2015,871041357,VINIX,Call
423010956,10/24/2015,732299378,TRRDX,Web Visit
423010957,1/6/2016,146473379,TRRMX,Email
423010958,8/15/2015,524082767,WASCX,Call
423010959,7/28/2015,581332569,FDGFX,Visit
423010960,6/18/2015,226282451,PRESX,Visit
423010961,7/15/2015,623921001,VIMSX,Web Visit
423010962,3/21/2015,237556735,VASVX,Web Visit
423010963,1/18/2015,570043234,TWCUX,Web Visit
423010964,11/2/2015,576759631,FSCRX,Visit
423010965,2/8/2015,629387618,VPCCX,Email
423010966,6/23/2015,693197655,VFICX,Email
423010967,3/6/2016,310420838,ODVYX,Visit
423010968,3/30/2016,613333890,GASFX,Email
423010969,3/8/2016,379786126,FDFAX,Call
423010970,1/25/2016,257700098,SWTSX,Visit
423010971,11/18/2015,370169545,TRRHX,Call
423010972,8/19/2015,145948902,PRLAX,Web Visit
423010973,1/13/2015,277329283,FSCRX,Email
423010974,4/6/2015,444782252,FFFEX,Web Visit
423010975,12/21/2015,263134299,FBALX,Visit
423010976,10/6/2015,461115413,VFFVX,Web Visit
423010977,3/29/2016,339719072,PRFHX,Email
423010978,5/17/2015,100610614,RERCX,Call
423010979,2/24/2015,584097914,VGSIX,Web Visit
423010980,12/22/2015,274458920,MINIX,Call
423010981,3/27/2016,155002239,VIVIX,Email
423010982,3/22/2015,153883745,GSZIX,Visit
423010983,11/12/2015,242582959,FFFDX,Call
423010984,11/15/2015,102130919,FPACX,Call
423010985,2/6/2015,481987514,AWSHX,Visit
423010986,12/31/2015,656083427,BAICX,Visit
423010987,4/6/2015,853260420,VTSAX,Email
423010988,8/30/2015,196092753,MSIGX,Web Visit
423010989,2/20/2016,201658500,DLTNX,Email
423010990,9/13/2015,188862000,HACAX,Visit
423010991,9/22/2015,467077524,VWIUX,Call
423010992,3/15/2015,181907171,VASGX,Email
423010993,3/8/2015,396621437,ANAYX,Call
423010994,3/7/2016,802148461,MPGFX,Visit
423010995,5/11/2015,706811790,VTSNX,Call
423010996,1/9/2016,604552498,POAGX,Visit
423010997,11/29/2015,235224558,PREMX,Call
423010998,1/13/2015,235620994,ARTIX,Email
423010999,11/30/2015,299522521,VFFVX,Call
423011000,9/1/2015,155608333,VTXVX,Email
423011001,3/9/2016,278108333,VBTIX,Web Visit
423011002,12/30/2015,497466288,MINIX,Call
423011003,8/18/2015,864492685,MWTRX,Call
423011004,6/2/2015,333184484,VWESX,Visit
423011005,2/5/2015,160784599,MDDVX,Visit
423011006,4/7/2015,535827486,FASIX,Web Visit
423011007,3/27/2016,944621374,BERIX,Visit
423011008,9/8/2015,131167750,YACKX,Email
423011009,10/23/2015,288985372,VWEHX,Web Visit
423011010,12/4/2015,862909861,TWGTX,Email
423011011,1/18/2015,537300552,VTWNX,Web Visit
423011012,2/11/2016,971754166,ACRNX,Email
423011013,11/10/2015,385383480,OGBCX,Call
423011014,2/9/2016,562057215,PTTCX,Call
423011015,1/17/2015,505904674,TOLLX,Visit
423011016,8/2/2015,277441916,FSPTX,Call
423011017,7/22/2015,530047540,VIMSX,Visit
423011018,7/12/2015,508610489,VHCAX,Visit
423011019,7/15/2015,428524245,DODBX,Call
423011020,12/12/2015,391808795,MLPDX,Email
423011021,7/12/2015,626724736,GENIX,Email
423011022,5/23/2015,390554107,FOCPX,Call
423011023,5/9/2015,104323639,POSKX,Visit
423011024,11/10/2015,221152645,VIEIX,Visit
423011025,2/1/2015,378354417,VGSNX,Web Visit
423011026,12/23/2015,490694654,VIFSX,Email
423011027,4/22/2015,118041559,JAMRX,Call
423011028,8/6/2015,785134654,VTMGX,Visit
423011029,1/28/2015,927735076,AEPGX,Call
423011030,6/28/2015,107960459,ITHAX,Web Visit
423011031,1/19/2015,207768176,PRPFX,Call
423011032,1/5/2015,225010317,FDFAX,Web Visit
423011033,9/13/2015,899395354,VQNPX,Email
423011034,5/25/2015,647732433,VTHRX,Web Visit
423011035,7/27/2015,138667415,MALOX,Call
423011036,8/19/2015,164021055,VWEHX,Visit
423011037,10/5/2015,464550447,OSTIX,Call
423011038,11/24/2015,281033600,FSPTX,Web Visit
423011039,4/28/2015,635921951,FMAGX,Visit
423011040,6/18/2015,934226977,FAIRX,Visit
423011041,1/25/2016,244098704,FUSVX,Visit
423011042,2/27/2016,730774043,VWNEX,Email
423011043,12/18/2015,765339156,TRBCX,Email
423011044,12/2/2015,235476458,FSDIX,Visit
423011045,5/21/2015,847405693,SPHIX,Visit
423011046,5/20/2015,512411930,PRNHX,Web Visit
423011047,5/30/2015,374874248,ARTQX,Web Visit
423011048,10/11/2015,691848448,TRRHX,Web Visit
423011049,9/18/2015,877283513,VEIEX,Visit
423011050,2/6/2016,506339092,VIVIX,Call
423011051,3/26/2015,489787855,VASGX,Visit
423011052,12/12/2015,189006518,FSEMX,Web Visit
423011053,3/15/2016,337341479,VBIIX,Email
423011054,2/14/2015,185120096,NEWFX,Email
423011055,10/24/2015,444474944,ACEIX,Web Visit
423011056,12/31/2015,303197831,MFLDX,Web Visit
423011057,5/11/2015,281103145,ARTIX,Call
423011058,3/13/2016,120296284,USBSX,Visit
423011059,7/30/2015,311853740,VTRIX,Call
423011060,12/16/2015,107022178,VWEAX,Call
423011061,2/22/2016,874974347,FSPTX,Web Visit
423011062,6/16/2015,122165803,VWUSX,Call
423011063,2/6/2015,730937019,ANWPX,Web Visit
423011064,2/8/2015,144958666,LAFFX,Email
423011065,12/5/2015,154506792,PRESX,Web Visit
423011066,2/16/2016,456624640,POSKX,Call
423011067,5/24/2015,410674217,VTMSX,Call
423011068,3/18/2015,430613286,TOLLX,Call
423011069,2/10/2016,301726625,FKTFX,Visit
423011070,2/6/2016,110267729,SNXFX,Visit
423011071,1/13/2015,451146755,VTENX,Email
423011072,1/4/2016,385778648,SWTSX,Call
423011073,11/6/2015,665955464,PRIDX,Visit
423011074,2/27/2015,462070748,PVOYX,Email
423011075,6/8/2015,545535475,MPGFX,Visit
423011076,5/23/2015,194203174,TRRBX,Web Visit
423011077,10/10/2015,801731522,LAFFX,Email
423011078,9/1/2015,490126676,MSIGX,Email
423011079,2/15/2016,635776924,AMCPX,Web Visit
423011080,1/12/2015,437182160,FKINX,Visit
423011081,2/4/2015,564866889,NYVTX,Web Visit
423011082,10/27/2015,314213902,TRBCX,Call
423011083,2/10/2016,650959230,PTTCX,Visit
423011084,9/12/2015,826916666,SHSAX,Email
423011085,3/9/2016,118950047,ODVYX,Email
423011086,11/29/2015,368975130,JAVLX,Call
423011087,9/30/2015,834076712,FBDIX,Call
423011088,5/31/2015,698837330,FKUTX,Visit
423011089,6/27/2015,776889212,FFFGX,Visit
423011090,1/21/2015,675171741,USBSX,Visit
423011091,12/19/2015,844432730,FAIRX,Web Visit
423011092,10/17/2015,197274601,RERFX,Web Visit
423011093,1/2/2016,103435109,WASCX,Web Visit
423011094,4/19/2015,187750926,PIMIX,Call
423011095,6/4/2015,230529735,VBTLX,Call
423011096,3/24/2016,166607569,PRUAX,Web Visit
423011097,3/3/2015,275216171,MSIGX,Call
423011098,1/23/2016,842560805,HSCSX,Web Visit
423011099,10/23/2015,183677477,MAMAX,Call
423011100,1/22/2015,551138052,NYVTX,Email
423011101,12/30/2015,453281108,GABUX,Web Visit
423011102,6/23/2015,774195344,PRGTX,Email
423011103,11/18/2015,423438444,VEIEX,Email
423011104,2/20/2015,147992515,VTXVX,Web Visit
423011105,3/25/2015,254549158,PONDX,Web Visit
423011106,3/26/2015,176478828,VEIEX,Call
423011107,8/28/2015,432406533,CGMRX,Call
423011108,11/22/2015,179441673,HSGFX,Visit
423011109,1/27/2016,222104945,USIBX,Visit
423011110,8/6/2015,231931577,PONCX,Call
423011111,4/7/2015,540232426,DODBX,Call
423011112,2/3/2015,711444721,PRGFX,Visit
423011113,11/23/2015,300879812,PRFHX,Web Visit
423011114,10/5/2015,449798879,GFACX,Call
423011115,1/5/2015,118917656,VGSNX,Visit
423011116,7/1/2015,122368212,FPURX,Call
423011117,3/7/2016,280641371,WASAX,Visit
423011118,3/15/2016,450368204,HACAX,Web Visit
423011119,4/7/2015,498840924,THOPX,Web Visit
423011120,10/31/2015,229250620,FNCMX,Call
423011121,11/27/2015,830387240,NYVTX,Call
423011122,2/25/2016,251209742,OAKMX,Web Visit
423011123,3/15/2015,274455311,PRNHX,Web Visit
423011124,3/16/2016,113696252,VEURX,Web Visit
423011125,10/2/2015,744476502,USHYX,Email
423011126,2/19/2015,990852352,VSMAX,Email
423011127,12/1/2015,540261157,VIMSX,Web Visit
423011128,3/20/2016,608740667,FSNGX,Email
423011129,5/17/2015,384085362,FSDIX,Call
423011130,6/21/2015,902330932,SPECX,Call
423011131,3/26/2015,537693629,FDVLX,Web Visit
423011132,12/24/2015,342433772,VBIIX,Web Visit
423011133,2/10/2016,537432682,VTMFX,Email
423011134,10/13/2015,494721942,FUSVX,Web Visit
423011135,3/22/2016,384398643,FSENX,Call
423011136,8/3/2015,124333011,VWINX,Call
423011137,3/6/2016,137677712,FDCAX,Call
423011138,1/17/2015,219149944,FLCSX,Call
423011139,4/1/2015,419059025,VTTVX,Email
423011140,11/3/2015,834644006,VFORX,Call
423011141,5/13/2015,800284986,MWTRX,Web Visit
423011142,3/27/2016,241934082,VGELX,Email
423011143,2/18/2016,987586794,FSRPX,Email
423011144,1/1/2016,304370766,VPGDX,Call
423011145,6/11/2015,174879405,PRFDX,Visit
423011146,1/12/2015,257312921,AMRMX,Call
423011147,11/13/2015,351306975,VTWNX,Visit
423011148,1/17/2016,502431642,JANDX,Visit
423011149,9/24/2015,376077325,VFIFX,Call
423011150,2/21/2015,110197375,VMRGX,Email
423011151,4/15/2015,221152645,VEXAX,Web Visit
423011152,9/16/2015,249040688,FFNOX,Web Visit
423011153,8/21/2015,141925334,VWITX,Email
423011154,9/18/2015,133783898,CWGIX,Call
423011155,3/20/2015,345579121,FRSTX,Email
423011156,2/3/2015,509572459,PRFDX,Web Visit
423011157,3/2/2016,533703064,FSDIX,Call
423011158,1/19/2016,131961299,VHCAX,Web Visit
423011159,8/23/2015,149248109,TWCUX,Visit
423011160,3/14/2015,681713493,PONCX,Call
423011161,7/9/2015,232083086,SWPPX,Visit
423011162,2/29/2016,386823423,LSBDX,Visit
423011163,9/6/2015,161404018,VIGIX,Email
423011164,1/26/2015,851888846,PRDGX,Call
423011165,3/24/2016,100311927,SWPPX,Call
423011166,11/2/2015,456673330,PRFHX,Call
423011167,3/23/2016,423971907,VDAIX,Call
423011168,8/2/2015,286336564,CGMRX,Email
423011169,1/19/2015,826242374,FPHAX,Email
423011170,8/28/2015,699818550,NYVTX,Call
423011171,2/17/2015,240905163,VUSTX,Email
423011172,3/26/2015,163767937,VBINX,Call
423011173,2/23/2016,116024519,TRRKX,Visit
423011174,3/25/2015,703496222,HSGFX,Call
423011175,5/28/2015,747683124,FASIX,Visit
423011176,5/11/2015,171227904,VINIX,Web Visit
423011177,3/28/2016,108785151,VTXVX,Call
423011178,12/26/2015,506655434,TOLLX,Web Visit
423011179,1/8/2015,501657911,OAKIX,Call
423011180,3/18/2015,843708318,AWSHX,Visit
423011181,8/16/2015,337081151,FSESX,Email
423011182,4/24/2015,142209486,PRHYX,Visit
423011183,10/29/2015,949011300,JAOSX,Email
423011184,8/3/2015,301462372,MINIX,Email
423011185,3/20/2016,790488748,VTIVX,Call
423011186,6/5/2015,988512581,FDVLX,Call
423011187,1/7/2015,189614492,MDDVX,Email
423011188,12/15/2015,720953085,ARTMX,Call
423011189,8/23/2015,407729415,HACAX,Email
423011190,12/5/2015,314313550,SEQUX,Call
423011191,4/21/2015,265055895,SMCWX,Visit
423011192,11/10/2015,267073212,MWTRX,Web Visit
423011193,1/16/2015,143695322,VSMAX,Visit
423011194,10/14/2015,108354423,MDDVX,Visit
423011195,2/17/2016,249889816,POSKX,Call
423011196,1/12/2016,896728576,MDISX,Web Visit
423011197,10/19/2015,453005098,FDIVX,Web Visit
423011198,2/16/2015,379120286,VSCGX,Web Visit
423011199,3/4/2016,279639731,PGNAX,Call
423011200,12/1/2015,105020306,JATTX,Call
423011201,10/11/2015,122203621,THOPX,Web Visit
423011202,2/11/2016,240429818,VVIAX,Email
423011203,3/30/2016,858339793,FSICX,Web Visit
423011204,7/4/2015,245525971,SGIIX,Call
423011205,9/10/2015,251454584,FRIFX,Email
423011206,9/29/2015,464080190,DODBX,Web Visit
423011207,12/22/2015,128138025,OAKLX,Visit
423011208,4/29/2015,551948861,VMGRX,Visit
423011209,1/28/2015,263777033,VINIX,Email
423011210,8/26/2015,288597379,POAGX,Visit
423011211,4/6/2015,367930303,VTTHX,Visit
423011212,7/14/2015,139064384,FLMVX,Web Visit
423011213,7/10/2015,272840093,ARTMX,Call
423011214,3/12/2015,585092666,VFIFX,Web Visit
423011215,2/28/2015,845804434,OAKLX,Email
423011216,12/14/2015,194476613,VEMPX,Email
423011217,4/23/2015,433328060,TOLLX,Web Visit
423011218,10/16/2015,205170342,LSBRX,Email
423011219,6/1/2015,135101653,FASIX,Email
423011220,3/22/2016,337181751,FFFEX,Web Visit
423011221,6/1/2015,559788231,VASGX,Call
423011222,8/27/2015,898004746,VSEQX,Call
423011223,1/29/2015,119177114,NHMAX,Web Visit
423011224,5/23/2015,105770742,VSIAX,Web Visit
423011225,12/1/2015,548968691,STFGX,Email
423011226,2/10/2016,505824484,ANEFX,Web Visit
423011227,10/22/2015,246761132,VBMPX,Call
423011228,9/5/2015,327101703,FNARX,Visit
423011229,2/17/2015,680582315,TPINX,Call
423011230,1/29/2016,426297090,SGIIX,Web Visit
423011231,7/1/2015,297554476,VEURX,Call
423011232,7/3/2015,206882647,DODFX,Call
423011233,1/11/2016,326977772,LAFFX,Email
423011234,7/23/2015,243840728,SHSAX,Email
423011235,6/2/2015,313488819,FDVLX,Call
423011236,9/5/2015,425997608,MALOX,Web Visit
423011237,10/11/2015,947732747,VTMGX,Web Visit
423011238,2/13/2016,908356509,VTENX,Visit
423011239,2/16/2016,609277273,FGCKX,Email
423011240,9/19/2015,716648395,PRBLX,Web Visit
423011241,1/15/2015,105717263,VTSAX,Web Visit
423011242,12/28/2015,259781839,VTIVX,Email
423011243,1/1/2015,173357379,TIBCX,Call
423011244,4/16/2015,309061573,MINIX,Web Visit
423011245,3/15/2015,167766394,FBALX,Email
423011246,12/2/2015,809153047,FBGRX,Call
423011247,1/30/2016,509217973,PIMIX,Visit
423011248,10/16/2015,499064404,USIBX,Call
423011249,12/23/2015,262971912,DODIX,Visit
423011250,3/10/2015,584020667,VEIPX,Call
423011251,8/16/2015,522525982,PRASX,Call
423011252,12/20/2015,498933257,VTTVX,Visit
423011253,5/31/2015,466792418,PRNEX,Visit
423011254,6/17/2015,888293491,FLATX,Visit
423011255,3/2/2015,195328339,AMRMX,Visit
423011256,9/28/2015,934476667,PGNAX,Call
423011257,1/29/2016,211000341,ONGIX,Call
423011258,10/29/2015,151187323,FSIIX,Call
423011259,3/31/2015,978038321,FSCRX,Email
423011260,1/9/2015,176149403,TRRGX,Visit
423011261,8/20/2015,125889238,USAUX,Email
423011262,3/28/2016,339359794,FLCSX,Call
423011263,3/24/2016,121850440,VWINX,Call
423011264,6/28/2015,261132292,MFLDX,Call
423011265,3/29/2015,286865578,VEXAX,Email
423011266,2/20/2015,453902107,PRESX,Web Visit
423011267,8/29/2015,314960142,ANWPX,Email
423011268,11/6/2015,524675956,VDIGX,Visit
423011269,5/21/2015,255210785,VTHRX,Web Visit
423011270,12/12/2015,426297090,VPGDX,Web Visit
423011271,1/17/2016,185191907,JABAX,Visit
423011272,11/3/2015,184754550,PRPFX,Call
423011273,11/10/2015,141734457,LAFFX,Visit
423011274,3/30/2016,922794673,VBTIX,Email
423011275,12/25/2015,380667631,TWGTX,Web Visit
423011276,2/9/2016,409586872,GAUCX,Web Visit
423011277,4/2/2015,940288647,VSMAX,Visit
423011278,5/10/2015,622719851,AMRMX,Web Visit
423011279,4/7/2015,184380476,MDLOX,Email
423011280,1/11/2016,268920589,VSIAX,Call
423011281,7/3/2015,210394738,PIREX,Visit
423011282,4/27/2015,538218039,FPHAX,Visit
423011283,9/8/2015,341511806,FSDIX,Visit
423011284,7/5/2015,858636428,VGHAX,Web Visit
423011285,8/10/2015,194767502,FSDAX,Call
423011286,1/3/2015,418844331,PRBLX,Web Visit
423011287,5/23/2015,854432654,FKGRX,Visit
423011288,6/3/2015,148863439,GASFX,Web Visit
423011289,11/17/2015,360112589,FBDIX,Visit
423011290,6/19/2015,850127784,MFLDX,Email
423011291,12/1/2015,183514218,FSTMX,Web Visit
423011292,1/8/2016,353311141,VHCOX,Email
423011293,12/5/2015,117362450,FSITX,Web Visit
423011294,7/2/2015,338899382,VEXPX,Call
423011295,4/24/2015,598500609,GENIX,Visit
423011296,3/2/2016,588420845,VEMAX,Call
423011297,6/3/2015,365332742,AWSHX,Email
423011298,9/24/2015,114905167,SGENX,Email
423011299,11/5/2015,325653227,FUSEX,Call
423011300,1/15/2015,936751684,MAPTX,Web Visit
423011301,8/30/2015,169586503,VMCIX,Call
423011302,3/28/2015,368265456,USBSX,Email
423011303,11/12/2015,404419731,FRIFX,Visit
423011304,2/10/2015,105622864,SHSAX,Web Visit
423011305,1/28/2015,650978535,PRSVX,Visit
423011306,5/12/2015,148931116,VSGAX,Email
423011307,4/13/2015,100960600,LAFFX,Visit
423011308,7/28/2015,902138768,MPGFX,Email
423011309,2/23/2015,266767655,VFFVX,Visit
423011310,3/31/2015,470247598,PREIX,Visit
423011311,2/20/2015,790930162,VMCIX,Visit
423011312,9/9/2015,512869517,GENIX,Visit
423011313,4/28/2015,486412831,VTMSX,Call
423011314,2/16/2015,383464619,PIREX,Call
423011315,10/15/2015,372483984,VWNFX,Web Visit
423011316,5/16/2015,571388700,PRLAX,Email
423011317,1/31/2016,299971353,VWEAX,Call
423011318,3/10/2016,122803761,FDGFX,Call
423011319,11/22/2015,418471594,VHCOX,Email
423011320,6/11/2015,245437327,SMCWX,Web Visit
423011321,3/25/2016,723597373,USAIX,Email
423011322,8/18/2015,142673536,VSEQX,Visit
423011323,1/17/2015,207893902,LMVTX,Email
423011324,5/12/2015,561859284,VBTLX,Call
423011325,8/22/2015,261090554,FBDIX,Call
423011326,2/11/2015,212452966,MPGFX,Web Visit
423011327,1/13/2016,251370103,VWUSX,Call
423011328,4/24/2015,288245209,USBSX,Call
423011329,12/10/2015,134149273,VTSNX,Email
423011330,11/15/2015,387441255,PRFDX,Visit
423011331,10/20/2015,268167152,VFFVX,Call
423011332,1/27/2015,578344846,SEQUX,Call
423011333,10/7/2015,533316133,FLCSX,Visit
